,date,address,eircode,county,price,not_full_market,vat_exclusive,description,size_description
1525,8/2/2010,"No3 Townhouse, Glenahoglisha, Ballylanders",,Cork,120000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1526,8/2/2010,"Sheskinbeg, Derrybeg, Letterkenny",F92 ATYP,Donegal,20000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1527,8/2/2010,"St.MARY'S, CLONTUBRID, FRESHFORD",,Kilkenny,214500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1528,8/2/2010,"The Waterfront, Upper Rosses Point, Rosses Point  Sligo",,Sligo,200000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1529,9/2/2010,"1 Gibberwell, Duncormick, Co Wexford",,Wexford,220000,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1530,9/2/2010,"1 Old Connell Weir, Newbridge",W12 Y0CA,Kildare,289500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1531,9/2/2010,"101 Braemor Road, Churchtown, Dublin 14",D14 T9P8,Dublin,388000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1532,9/2/2010,"103 Moorehall Rise, Ardee",,Louth,155000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1533,9/2/2010,"1066 Lurg Lane, Kinneagh",,Kildare,260000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1534,9/2/2010,"11 The Birches, Ballinaclash, Rathdrum",,Wicklow,275000,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1535,9/2/2010,"12 College Manor, Drumcondra, Dublin",,Dublin,325000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1536,9/2/2010,"122 WEST AVENUE, PARKGATE  FRANKFIELD, DOUGLAS",,Cork,290000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1537,9/2/2010,"14 Tullyhall Park, Lucan",K78 H133,Dublin,305000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1538,9/2/2010,"15 Park Cresent House, Blackhorse Ave, Dublin 7",D07 2V6C,Dublin,138610.16,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1539,9/2/2010,"18 Maunsells Park, Taylors Hill, Galway",H91 DFKK,Galway,381500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1540,9/2/2010,"2 Kincora Way, Collins Avenue, Dunmore Road",,Waterford,205000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1541,9/2/2010,"2 Old Market Street, Sligo",F91 KC0W,Sligo,120000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1542,9/2/2010,"2 River Rock, Glenbeigh",,Kerry,175000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1543,9/2/2010,"22 Luttrelstown Court, Castleknock, Dublin 15",D15 NA5H,Dublin,370000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1544,9/2/2010,"3 Hastings Drive, Balbriggan, Dublin",K32 V812,Dublin,148898.67,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1545,9/2/2010,"31 Park Gate, Grange Rath, Drogheda",A92 2ND1,Meath,200000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1546,9/2/2010,"33 Griffith Place, Waterford",X91 DH7C,Waterford,120000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1547,9/2/2010,"367 Clogher Road, Crumlin",,Dublin,340000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1548,9/2/2010,"367 Clogher Road, Crumlin",,Dublin,340000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1549,9/2/2010,"4 an lantan, cul ard, carrigtwohill",,Cork,243000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1550,9/2/2010,"40 Woodlands Rise, Lamberton, Arklow",Y14 19T2,Wicklow,195000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1551,9/2/2010,"426 Pearse Villas, Sallynoggin",,Dublin,295000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1552,9/2/2010,"44 Royal Canal Court, royal Canal Way, Ashtown",D15 2WAK,Dublin,143612.33,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1553,9/2/2010,"48 Avondale, Sligo",F91 PNYP,Sligo,85000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1554,9/2/2010,"6 Meadowview, Vevay Road, Bray",A98 YKYR,Wicklow,100000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1555,9/2/2010,"61 Thatch Road, Whitehall, Dublin 9",D09 40EF,Dublin,295000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1556,9/2/2010,"78 Fassaugh Road, Cabra, Dublin 7",D07 P8WE,Dublin,173000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1557,9/2/2010,"8 Rushbrook Drive, Templeogue, Dublin 14",D14 WYPD,Dublin,25000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1558,9/2/2010,"89 Carrigweir, Tuam",H54 5E0X,Galway,118942.73,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1559,9/2/2010,"9 Ros Aitinn, Clybaun Road",,Galway,284000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1560,9/2/2010,"apartment 15, waltrim grove, bray",A98 76WP,Wicklow,225000,FALSE,TRUE,New Dwelling house /Apartment,less than 38 sq metres
1561,9/2/2010,"APARTMENT 31, RIVERSTOWN HOUSE, SPENCER DOCK  NORTH WALL QUAY",,Dublin,295000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1562,9/2/2010,"apt wyckham point, wyckham way, dundrum",D15 NA6T,Dublin,290748,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1563,9/2/2010,"Boulick, Gortnahoe, Thurles",E41 F210,Tipperary,225000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1564,9/2/2010,"Bredagh Glen, Moville",,Donegal,125000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1565,9/2/2010,"Cragmore, Askeaton",,Limerick,80000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1566,9/2/2010,"Derrindaffe, Duagh, Listowel",V31 8TW8,Kerry,90000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1567,9/2/2010,"drumdeevin, termon",,Donegal,80000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1568,9/2/2010,"gurteen, bantry",P75 Y047,Cork,38092.14,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1569,9/2/2010,"Kilbeg East, Valentia Island",,Kerry,95000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1570,9/2/2010,"knockard, north circular road, limerick",V94 RVYH,Limerick,664285,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1571,9/2/2010,"Mocollop, Ballyduff",,Waterford,240000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1572,9/2/2010,"No. 2  Captain's Quarters, The Coastguard Station, Ardmore",,Waterford,600000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1573,9/2/2010,"No.3 Blackrock Road, Bantry",P75 01VH,Cork,90000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1574,9/2/2010,"The Sunflowers, 8 Annabella Park, Kennell Hill  Mallow",,Cork,280000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1575,10/2/2010,"1 Maple Drive, Drumgola Wood, Cavan",H12 RF43,Cavan,150000,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1576,10/2/2010,"106 Stepaside Park, Stepaside",,Dublin,580000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1577,10/2/2010,"12 Ballentree Avenue, Tyrrelstown, Dublin 15",D15 FWY9,Dublin,110000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1578,10/2/2010,"13 Gleann Aibhinn, Buncrana",,Donegal,153348,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1579,10/2/2010,"14 The Ramblings, Piercetown",,Wexford,280000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1580,10/2/2010,"16 SURFERS COVE, TULLAN STRAND, BUNDORAN",,Donegal,124000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1581,10/2/2010,"17 CLUAIN LORCAN, LATLORCAN, MONAGHAN",H18 YV8K,Monaghan,182071.41,TRUE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1582,10/2/2010,"18 CLUAIN LORCAN, LATLORCAN, MONAGHAN",H18 2HYH,Monaghan,182071.41,TRUE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1583,10/2/2010,"19 CLUAIN LORCAN, LATLORCAN, MONAGHAN",H18 822C,Monaghan,182071.41,TRUE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1584,10/2/2010,"191 Timbermill, Kilmore Road, Artane",,Dublin,193832.7,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1585,10/2/2010,"2 Dalriada Hall, Knocklyon",D16 1H82,Dublin,293000,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1586,10/2/2010,"20 CLUAIN LORCAN, LATLORCAN, MONAGHAN",H18 H488,Monaghan,210446.47,TRUE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1587,10/2/2010,"20 MountainView Park, Rosegreen, Cashel",E25 FDP0,Tipperary,120000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1588,10/2/2010,"21  Belarmine Hall, Belarmine Avenue, Stepaside",D18 2D40,Dublin,185000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1589,10/2/2010,"24 The Acres, Dromahair",,Leitrim,185000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1590,10/2/2010,"26 seaview, poulshone hbr, gorey",Y25 E38E,Wexford,130092,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1591,10/2/2010,"3 Earlsmeadow Green, Ballivor",,Meath,78327.09,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1592,10/2/2010,"31 The Garden Village, Portlaoise",R32 R3W2,Laois,125000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1593,10/2/2010,"35 Tara Lawn, Glasheen Road, Cork",,Cork,240000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1594,10/2/2010,"37 South Lodge, Browningstown Park  Douglas",,Cork,140000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1595,10/2/2010,"3/3a ormeau drive, dalkey",,Dublin,13970,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1596,10/2/2010,"4 Dominic Street, Sligo",F91 4NY2,Sligo,100000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1597,10/2/2010,"4 Glencairn Park, The Gallops, Leopardstown",D18 WY8A,Dublin,470000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1598,10/2/2010,"5 Willowfield, Park Avenue, Sandymount",D04 7VYV,Dublin,400000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1599,10/2/2010,"50 Harty Place, Clanbrassil Street",,Dublin,180000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1600,10/2/2010,"508 Time Place, 21 Corrig Road  Sandyford, Dublin 18",D18 WAK3,Dublin,273127.75,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1601,10/2/2010,"61 Belmayne Avenue, Belmayne, Balgriffin",D13 1RE7,Dublin,317180.61,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1602,10/2/2010,"7 Rose Hall, Crosslanes, Drogheda",A92 T8PK,Louth,224669.59,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1603,10/2/2010,"79 Lime Tree Road  Westwood, Ballea Road, Carrigaline",P43 3913,Cork,217500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1604,10/2/2010,"8 The Courtyard, Rosscarbery",,Cork,265000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1605,10/2/2010,"82 Fitzroy Avenue, Drumcondra D. 9",,Dublin,300000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1606,10/2/2010,"84 CASTLE RIADA GROVE, LUCAN",K78 HEPR,Dublin,223000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1607,10/2/2010,"85 Walkinstown Avenue, Walkinstown",D12 C56V,Dublin,192500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1608,10/2/2010,"9 Weavers Hall, The Gallops, Sandyford",D18 4Y7V,Dublin,255506.61,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1609,10/2/2010,"Apartment 3, Inse Beag, Doughsika",,Galway,220264.32,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1610,10/2/2010,"Apartment 41, Cloncurry House, Spencer Dock",,Kildare,365000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1611,10/2/2010,"Apartment 6, Inse Beag, Doughsika",,Galway,220264.32,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1612,10/2/2010,"Apt 130 Royal Canal Court, Ashtown, Dublin 15",D15 600A,Dublin,163225,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1613,10/2/2010,"Apt 17, 37 Main Street, Clongriffin",,Dublin,210000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1614,10/2/2010,"Bawnafinney, Tower, Blarney",,Cork,325000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1615,10/2/2010,"Bronagh, Abbey Street, Cahir",E21 KV4V,Tipperary,225000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1616,10/2/2010,"Castlemorris, Hugginstown",,Kilkenny,335000,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1617,10/2/2010,"FOREST, MOUNTMELLICK",,Laois,122000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1618,10/2/2010,"Garraunmore, Newtown, Nenagh",E45 HC2F,Tipperary,190000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1619,10/2/2010,"Glebe House, Croagh",,Limerick,750000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1620,10/2/2010,"Grange, Tulsk",,Roscommon,80000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1621,10/2/2010,"Laghtacallow, Keel, Castlemaine",,Kerry,118000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1622,10/2/2010,"Leighcloon, Skibbereen",P81 6NWK,Cork,45000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1623,10/2/2010,"Lisheenteige, Ballygar",,Galway,100000,FALSE,TRUE,New Dwelling house /Apartment,less than 38 sq metres
1624,10/2/2010,"LISNACUNNA, BALLINSCARTHY, CLONAKILTY",P85 2PV4,Cork,389250,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1625,10/2/2010,"Lurgankeel, Kilcurry, Dundalk",A91 24D3,Louth,30000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1626,10/2/2010,"No. 130 Royal Canal Court, Ashtown, Dublin 15",D15 9PT0,Dublin,163224.67,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1627,10/2/2010,"No. 70 The Ash, Woodstream, Coolaney",,Sligo,180000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1628,10/2/2010,"Ohermorg, Caherciveen",V23 KH10,Kerry,220000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1629,10/2/2010,"Railway View, Knocklong",,Limerick,115000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1630,11/2/2010,"10 Connolly Square, Bray",A98 AEXR,Wicklow,148500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1631,11/2/2010,"12 Chapelizod Court, Chapelizod, Chapelizod",,Dublin,215000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1632,11/2/2010,"122 Waterville Terrace, Blanchardstown",D15 7AA1,Dublin,17500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1633,11/2/2010,"14 An Mullach, Cul Ard, Carrigtwohill",,Cork,170000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1634,11/2/2010,"155 Ashlawn Park, Ballybrack",,Dublin,260000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1635,11/2/2010,"17 O'Carolan Road, South Circular Road, Dublin",D08 D89F,Dublin,430000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1636,11/2/2010,"2 Woodstown Dale, Knocklyon, Dublin 16",D16 XT4X,Dublin,400000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1637,11/2/2010,"21 ardmore lane, ardmore, bettystown",,Meath,163876.65,FALSE,TRUE,New Dwelling house /Apartment,less than 38 sq metres
1638,11/2/2010,"21 Sli an Fhearghas, Clarecastle",,Clare,159382.72,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1639,11/2/2010,"210 Malahide Road, Donnycarney, Dublin 3",D03 4DKF,Dublin,216000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1640,11/2/2010,"213 Richmond Court, Milltown Road, Dublin 6",D06 2E7T,Dublin,17780,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1641,11/2/2010,"22, MANOR COURT, MAYNOOTH",W23 89Y3,Kildare,200000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1642,11/2/2010,"24 Knightsbrook Crescent, Dublin Road, Trim",,Meath,198950,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1643,11/2/2010,"24 Wheatfield, Boghall Road, Bray",A98 CWVX,Wicklow,245000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1644,11/2/2010,"25 KILDARE PARK, CRUMLIN, DUBLIN 12",D12 K80D,Dublin,225000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1645,11/2/2010,"3 CHESTNUT GREEN, HILLVIEW, WATERFORD",X91 YHN1,Waterford,78500,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1646,11/2/2010,"321 Brookville, Drogheda",A92 ND42,Louth,200000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1647,11/2/2010,"33 St. Mochta's Road, Coolmine, Dublin 15",D15 NP97,Dublin,275000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1648,11/2/2010,"37 Ivy Hill, Gort Road, Ennis",V95 444R,Clare,194000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1649,11/2/2010,"39 Lighthouse Village, Fenit, Tralee",V92 TTFK,Kerry,235000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1650,11/2/2010,"4 An Caireal, Cul Ard, Carrigtwohill",,Cork,125000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1651,11/2/2010,"4 Castlekeep, Strandside South, Dungarvan",X35 DEK9,Waterford,396476,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1652,11/2/2010,"4 Jolly Mariner, Marina Village, Coosan Rd.  Athlone",,Westmeath,158000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1653,11/2/2010,"42 Knocknashee, Goatstown",D14 44YP,Dublin,750000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1654,11/2/2010,"44 CARYSFORT WOODS, ST AUGUSTINES PARK, BLACKROCK",A94 8AY2,Dublin,585000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1655,11/2/2010,"48 Foxfield Park, Raheny, Dublin 5",D05 8P2D,Dublin,360000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1656,11/2/2010,"5 Fernhill Court, Glebemount, Wicklow",A67 DEA1,Wicklow,320000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1657,11/2/2010,"5 Sycamore Crescent, Mount Merrion",,Dublin,815000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1658,11/2/2010,"52 Barretstown Meadows, Newbridge",W12 KAVW,Kildare,295154,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1659,11/2/2010,"52 Pier View, Mount Carmel Road, Wicklow",A67 WRD7,Wicklow,207500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1660,11/2/2010,"545 Howth Road, Raheny, Dublin",D05 DP9X,Dublin,525000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1661,11/2/2010,"55 Massinass, Creeslough",,Donegal,160532.04,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1662,11/2/2010,"6 Mount Andrew Dale, Lucan",K78 32V9,Dublin,320000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1663,11/2/2010,"63 Raphoe Road, Crumlin, Dublin 12",D12 8R1E,Dublin,377000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1664,11/2/2010,"7 Lansdowne Manor, Swellan Lower",,Cavan,198500,FALSE,TRUE,New Dwelling house /Apartment,less than 38 sq metres
1665,11/2/2010,"8 Castlegate Copse, Adamstown Castle, Adamstown",,Dublin,193832.59,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1666,11/2/2010,"8 Castlegate Copse, Adamstown Castle, Adamstown",,Dublin,193832.59,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1667,11/2/2010,"8 Marion Villas, Off Cork Street",D08 N9T9,Dublin,262500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1668,11/2/2010,"9  Woodville Lawns, Athlone",N37 RTP7,Westmeath,35000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1669,11/2/2010,"Apartment 15 Block 4, Cois Abhainn, Clane",,Kildare,185022,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1670,11/2/2010,"apartment 26 block 4, prospect hill, finglas road",D11 W3KE,Dublin,171500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1671,11/2/2010,"Apt. 55 Rosanule, Phoenix Park Racecourse, Castleknock",,Dublin,230000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1672,11/2/2010,"Conabury, Castleblayney",A75 1CD4,Monaghan,37500,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1673,11/2/2010,"Conabury, Castleblayney",A75 12Y8,Monaghan,75000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1674,11/2/2010,"Glencar Scotch, Letterkenny",F92 97AY,Donegal,175000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1675,11/2/2010,"Gorsehill Cottage, Glenasmole, Dublin",,Dublin,316667,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1676,11/2/2010,"Gortanora, Dingle",,Kerry,273127.75,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1677,11/2/2010,"ivy lodge, derry west, sneem",,Kerry,170000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1678,11/2/2010,"Low Valley, Crossmolina",,Mayo,20000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1679,11/2/2010,"Newtown, Drangan, Thurles",E41 2FWW,Tipperary,40000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1680,11/2/2010,"No. 2 Corran Binne, Hornhead Road, Dunfanaghy",,Donegal,237885,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1681,11/2/2010,"Ray, Kilmacrennan",,Donegal,30000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1682,11/2/2010,"Rusheens, Kenmare",,Kerry,430000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1683,11/2/2010,"Site 29, Knockcarrick, Annyalla",,Monaghan,170000,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1684,11/2/2010,"St. Columba's Cottage, Strand Road, Portmarnock",,Dublin,710000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1685,11/2/2010,"The Beeches, Cappincur, Tullamore",R35 D1NN,Offaly,350000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1686,11/2/2010,"The Dangans, Mountmellick",,Laois,100000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1687,11/2/2010,"The Lodge  Strandside South, Abbeyside, Dungarvan",X35 37N8,Waterford,220000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1688,11/2/2010,"Woodbine Cottage, Main Street, Cappoquin",,Waterford,18500,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1689,11/2/2010,"Wygram Place, Wygram, Wexford",Y35 5T7P,Wexford,1500000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1690,12/2/2010,"1 Cannon Brook Park, Lucan",K78 TYWA,Dublin,250000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1691,12/2/2010,"1 Pairc na hAbhainn, Gortnahown, Athenry",H65 NWE2,Galway,160000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1692,12/2/2010,"101 Cluain Alainn, Carrickmacross",A81 9NX2,Monaghan,114537.45,FALSE,TRUE,New Dwelling house /Apartment,greater than 125 sq metres
1693,12/2/2010,"102  Royal Canal Court, Royal Canal Way, Ashtown",,Dublin,76000,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1694,12/2/2010,"11 glen ellan close, swords",K67 X98R,Dublin,310000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1695,12/2/2010,"11 Swallowbrook View, Clonee, Dublin 15",D15 PWRN,Dublin,275000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1696,12/2/2010,"12 Delhurst Mews, Ongar, Dublin 15",D15 V35K,Dublin,227000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1697,12/2/2010,"12 Elm Castle Drive, Kilnamanagh, Tallaght  Dublin 24",,Dublin,265000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1698,12/2/2010,"12 Rosslyn Grove, Bray",A98 1XX0,Wicklow,325000,TRUE,FALSE,Second-Hand Dwelling house /Apartment,
1699,12/2/2010,"124 castleland court, balbriggan",K32 9H0D,Dublin,81818,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1700,12/2/2010,"124 castleland court, balbroggan",,Dublin,81818,FALSE,TRUE,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
1701,12/2/2010,"128, Ardmore Drive, Artane",,Dublin,325000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1702,12/2/2010,"14 amberley green, grange, douglas",,Cork,272500,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
1703,12/2/2010,"14 riverview, kilkenny, kilkenny",R95 26RK,Kilkenny,235000,FALSE,FALSE,Second-Hand Dwelling house /Apartment,
